x_m,y_m
1.738346,5.438271
1.718359,5.434956
1.647600,5.385965
1.637282,5.379931
1.627924,5.372762
1.619267,5.364201
1.611365,5.355004
1.604740,5.345954
1.598722,5.336284
1.593946,5.325976
1.590835,5.315068
1.588026,5.296133
1.589338,5.275923
1.605660,5.174257
1.628126,5.071972
1.654157,4.969326
1.680740,4.866621
1.703480,4.764300
1.721256,4.662475
1.731985,4.561357
1.737496,4.460764
1.739175,4.360555
1.740306,4.260403
1.741438,4.160251
1.742569,4.060098
1.743700,3.959946
1.744831,3.859794
1.745962,3.759641
1.747094,3.659489
1.748225,3.559337
1.749356,3.459184
1.749986,3.359029
